Vehicle ID,Car Sensor Type,Sensor Status,Speed (km/h),Location,Battery Level (%),Connection Type,Event Logs,Vehicle Usage,Attack Type,Protocol,Label
VID8281,ECU,Faulty,32,"(80.43027, 30.29651)",76,Cellular,76,Weekly,Spoofing,Bluetooth,compromised
VID2319,Radar,Normal,70,"(70.88154, 89.19113)",21,Wi-Fi,3,Daily,None,None,normal
VID6248,ECU,Faulty,16,"(51.51588, 55.31107)",80,Cellular,12,Daily,DDoS,TCP,compromised
VID8984,ECU,Disabled,12,"(77.19024, 61.76567)",21,Cellular,6,Occasionally,None,None,normal
VID5423,LIDAR,Faulty,89,"(24.09966, 43.77433)",79,Wi-Fi,60,Weekly,Spoofing,Wi-Fi,compromised
VID2567,LIDAR,Faulty,25,"(33.09943, 85.24116)",55,Cellular,19,Daily,Spoofing,TCP,compromised
VID3105,ECU,Normal,98,"(76.31094, 59.79189)",77,Cellular,34,Daily,None,None,normal
VID4444,Camera,Disabled,47,"(59.95119, 47.31562)",24,Cellular,12,Daily,None,None,normal
VID4330,LIDAR,Disabled,78,"(68.16891, 87.58052)",37,Wi-Fi,71,Occasionally,Jamming,Bluetooth,compromised
VID3769,ECU,Faulty,36,"(67.53002, 42.1239)",83,Bluetooth,20,Daily,Jamming,Wi-Fi,compromised
VID1856,ECU,Normal,115,"(40.57823, 26.63233)",34,Cellular,17,Weekly,None,None,normal
VID5014,LIDAR,Faulty,113,"(35.64356, 84.57149)",78,Cellular,18,Weekly,Spoofing,Zigbee,compromised
VID2914,GPS,Normal,42,"(28.42597, 64.2542)",92,Bluetooth,60,Weekly,Spoofing,Wi-Fi,compromised
VID1625,Camera,Disabled,39,"(83.73417, 62.6197)",72,Wi-Fi,42,Daily,None,None,normal
VID1085,Radar,Normal,99,"(73.73831, 72.4276)",20,Cellular,13,Daily,None,None,normal
VID1834,LIDAR,Disabled,74,"(51.87779, 49.80192)",48,Cellular,36,Weekly,None,None,normal
VID5866,ECU,Faulty,39,"(11.30752, 88.13444)",23,Wi-Fi,52,Weekly,DDoS,Wi-Fi,compromised
VID1701,Camera,Normal,113,"(11.40083, 79.74189)",30,Cellular,59,Daily,DDoS,Zigbee,compromised
VID1014,Radar,Disabled,97,"(41.38427, 73.40195)",46,Cellular,34,Daily,None,None,normal
VID1902,ECU,Faulty,75,"(87.41463, 82.24577)",47,Wi-Fi,59,Weekly,Spoofing,UDP,compromised
VID8250,ECU,Normal,37,"(24.19542, 24.62238)",47,Cellular,31,Daily,None,None,normal
VID7548,Camera,Disabled,34,"(28.08382, 43.64736)",98,Bluetooth,34,Weekly,None,None,normal
VID9626,GPS,Normal,21,"(63.33489, 42.11561)",51,Bluetooth,61,Occasionally,DDoS,UDP,compromised
VID7910,Camera,Faulty,111,"(54.61899, 87.31835)",22,Cellular,82,Occasionally,None,None,compromised
VID1385,GPS,Disabled,92,"(18.19131, 14.43084)",44,Cellular,49,Occasionally,None,None,normal
VID3433,Camera,Disabled,74,"(76.34342, 11.56902)",65,Wi-Fi,100,Occasionally,MITM,UDP,compromised
VID8545,LIDAR,Faulty,39,"(61.66798, 38.84043)",73,Wi-Fi,96,Occasionally,Jamming,UDP,compromised
VID7856,Camera,Normal,13,"(84.49334, 49.96118)",43,Wi-Fi,43,Weekly,None,None,normal
VID1081,ECU,Disabled,53,"(64.68535, 68.15905)",72,Bluetooth,5,Weekly,None,None,normal
VID7551,GPS,Faulty,42,"(46.80622, 41.45032)",33,Bluetooth,74,Occasionally,DDoS,Bluetooth,compromised
VID2831,LIDAR,Normal,84,"(47.70233, 39.7009)",50,Cellular,16,Daily,None,None,normal
VID4683,Radar,Disabled,109,"(81.5656, 21.37732)",91,Bluetooth,41,Weekly,None,None,normal
VID5558,Radar,Normal,30,"(21.12222, 37.11331)",28,Bluetooth,33,Occasionally,None,None,normal
VID3781,Radar,Disabled,61,"(63.80262, 71.29838)",99,Cellular,90,Occasionally,DDoS,Wi-Fi,compromised
VID4096,LIDAR,Disabled,2,"(21.80879, 84.11687)",80,Cellular,12,Occasionally,None,None,normal
VID6410,GPS,Disabled,114,"(53.46022, 39.7988)",30,Cellular,15,Occasionally,None,None,normal
VID3963,GPS,Normal,63,"(66.30459, 45.85483)",49,Wi-Fi,12,Weekly,None,None,normal
VID6022,LIDAR,Normal,88,"(69.58367, 28.56074)",98,Bluetooth,25,Daily,None,None,normal
VID8115,ECU,Normal,39,"(24.86841, 60.86546)",33,Wi-Fi,93,Weekly,None,None,compromised
VID3652,GPS,Normal,42,"(55.60294, 58.78895)",45,Wi-Fi,42,Daily,None,None,normal
VID7849,GPS,Normal,100,"(13.78461, 30.0712)",79,Bluetooth,98,Weekly,Jamming,TCP,compromised
VID2102,ECU,Normal,20,"(64.74128, 81.7537)",42,Cellular,59,Occasionally,DDoS,Wi-Fi,compromised
VID7623,GPS,Disabled,97,"(41.48768, 34.32583)",97,Wi-Fi,73,Occasionally,MITM,Zigbee,compromised
VID8186,Camera,Faulty,108,"(67.54043, 27.54275)",85,Wi-Fi,82,Occasionally,DDoS,UDP,compromised
VID8650,LIDAR,Faulty,35,"(49.01373, 89.08481)",62,Wi-Fi,10,Occasionally,MITM,Wi-Fi,compromised
VID5645,GPS,Normal,69,"(25.79565, 70.25315)",78,Cellular,26,Weekly,None,None,normal
VID9541,Radar,Disabled,22,"(67.35559, 42.92604)",52,Wi-Fi,21,Daily,None,None,normal
VID9375,GPS,Disabled,15,"(50.09499, 40.84584)",80,Wi-Fi,1,Occasionally,None,None,normal
VID9982,Radar,Normal,45,"(41.07282, 80.06063)",58,Cellular,82,Daily,Jamming,UDP,compromised
VID6449,Camera,Faulty,42,"(37.35265, 49.03871)",84,Wi-Fi,43,Occasionally,Jamming,Bluetooth,compromised
VID1594,LIDAR,Normal,39,"(75.3323, 44.18304)",99,Wi-Fi,96,Occasionally,MITM,Zigbee,compromised
VID2333,LIDAR,Normal,111,"(16.43577, 44.75952)",69,Cellular,5,Weekly,None,None,normal
VID9614,GPS,Faulty,36,"(81.5389, 14.77433)",85,Bluetooth,40,Occasionally,Spoofing,UDP,compromised
VID1886,Camera,Faulty,62,"(44.30338, 34.70568)",23,Cellular,73,Daily,MITM,Bluetooth,compromised
VID4617,GPS,Normal,105,"(63.72248, 50.71837)",51,Bluetooth,45,Weekly,None,None,normal
VID5554,ECU,Normal,42,"(52.34518, 84.99216)",89,Wi-Fi,41,Occasionally,None,None,normal
VID9268,ECU,Faulty,32,"(36.78616, 43.00597)",69,Wi-Fi,61,Daily,MITM,Bluetooth,compromised
VID2181,GPS,Faulty,80,"(81.59781, 47.19954)",62,Wi-Fi,48,Weekly,None,None,compromised
VID4676,Radar,Normal,101,"(77.36717, 65.07995)",90,Cellular,72,Weekly,Jamming,UDP,compromised
VID5924,Radar,Normal,65,"(64.78057, 84.51874)",45,Cellular,20,Daily,None,None,normal
VID4960,LIDAR,Disabled,91,"(64.93491, 50.90871)",31,Cellular,65,Weekly,MITM,Zigbee,compromised
VID7068,GPS,Faulty,96,"(56.34694, 56.09606)",89,Cellular,75,Occasionally,DDoS,TCP,compromised
VID3191,LIDAR,Faulty,32,"(53.55234, 89.77544)",36,Wi-Fi,3,Weekly,DDoS,UDP,compromised
VID4600,GPS,Normal,98,"(28.80405, 69.92863)",20,Wi-Fi,7,Weekly,None,None,normal
VID2508,GPS,Disabled,31,"(29.03422, 41.93273)",72,Wi-Fi,14,Occasionally,None,None,normal
VID3619,GPS,Disabled,98,"(64.21506, 27.0538)",23,Cellular,41,Daily,None,None,normal
VID4486,ECU,Disabled,85,"(64.91904, 85.27883)",22,Wi-Fi,33,Occasionally,None,None,normal
VID7903,ECU,Normal,53,"(74.1686, 85.98076)",75,Wi-Fi,19,Weekly,None,None,normal
VID1749,LIDAR,Disabled,96,"(64.45132, 88.78138)",39,Bluetooth,43,Daily,None,None,normal
VID9388,Camera,Normal,83,"(18.20481, 57.74773)",37,Bluetooth,64,Occasionally,MITM,Wi-Fi,compromised
VID3642,ECU,Faulty,91,"(37.99829, 37.22671)",73,Bluetooth,31,Occasionally,Jamming,TCP,compromised
VID2475,Radar,Disabled,0,"(74.72577, 82.13411)",54,Bluetooth,63,Weekly,MITM,Wi-Fi,compromised
VID3074,Radar,Normal,76,"(70.70991, 25.43374)",64,Wi-Fi,32,Weekly,None,None,normal
VID7601,Camera,Disabled,60,"(57.59266, 79.46502)",100,Cellular,78,Occasionally,None,None,compromised
VID1332,Radar,Faulty,108,"(29.49748, 83.59595)",51,Wi-Fi,25,Daily,DDoS,Wi-Fi,compromised
VID5572,Camera,Faulty,47,"(76.87788, 24.23827)",26,Cellular,30,Daily,MITM,TCP,compromised
VID1627,Radar,Normal,46,"(28.56886, 89.14358)",75,Cellular,31,Weekly,None,None,normal
VID9183,Camera,Faulty,55,"(62.65236, 21.92513)",81,Cellular,78,Occasionally,Jamming,TCP,compromised
VID4532,GPS,Faulty,34,"(23.18854, 53.79892)",53,Cellular,94,Weekly,DDoS,Bluetooth,compromised
VID8211,Camera,Normal,77,"(36.40775, 79.16162)",93,Cellular,8,Weekly,None,None,normal
VID9187,LIDAR,Faulty,69,"(75.2616, 52.3791)",86,Cellular,91,Occasionally,None,None,compromised
VID9600,LIDAR,Normal,104,"(82.52321, 39.4632)",38,Bluetooth,1,Occasionally,None,None,normal
VID3183,Radar,Normal,22,"(81.72762, 11.68162)",89,Cellular,22,Weekly,None,None,normal
VID1459,GPS,Faulty,101,"(23.34374, 81.23518)",65,Bluetooth,24,Occasionally,MITM,UDP,compromised
VID2780,GPS,Normal,91,"(25.59649, 75.82085)",67,Cellular,100,Weekly,Jamming,Zigbee,compromised
VID6114,ECU,Faulty,61,"(58.70775, 59.29132)",97,Wi-Fi,87,Occasionally,Jamming,Wi-Fi,compromised
VID6321,LIDAR,Faulty,8,"(19.17893, 49.32254)",26,Bluetooth,90,Daily,Spoofing,Zigbee,compromised
VID5821,ECU,Faulty,10,"(30.04032, 88.31312)",55,Wi-Fi,89,Weekly,DDoS,Zigbee,compromised
VID4788,Radar,Disabled,111,"(62.27552, 81.21546)",49,Bluetooth,89,Weekly,None,None,compromised
VID9590,GPS,Faulty,42,"(89.36002, 71.24569)",92,Cellular,41,Daily,DDoS,Zigbee,compromised
VID8475,Camera,Normal,42,"(22.40998, 78.60589)",77,Bluetooth,35,Daily,None,None,normal
VID4225,Radar,Normal,31,"(87.29914, 52.91777)",73,Bluetooth,24,Weekly,None,None,normal
VID1185,GPS,Normal,51,"(75.86547, 33.24802)",31,Bluetooth,14,Daily,None,None,normal
VID5587,GPS,Disabled,54,"(25.06667, 87.21117)",48,Cellular,48,Occasionally,None,None,normal
VID9890,ECU,Disabled,85,"(20.73874, 37.41946)",43,Cellular,0,Occasionally,None,None,normal
VID4757,Radar,Faulty,14,"(80.5379, 32.33566)",79,Cellular,9,Occasionally,Jamming,TCP,compromised
VID1486,Camera,Disabled,73,"(84.33648, 70.71835)",47,Cellular,8,Weekly,None,None,normal
VID2328,GPS,Faulty,5,"(78.21494, 50.51557)",64,Cellular,27,Occasionally,DDoS,Zigbee,compromised
VID7487,GPS,Normal,55,"(41.31648, 85.20766)",53,Bluetooth,60,Daily,None,None,compromised
VID2479,ECU,Disabled,80,"(24.02785, 43.82146)",47,Wi-Fi,22,Occasionally,None,None,normal
VID4830,GPS,Disabled,99,"(11.05192, 26.61759)",98,Bluetooth,21,Daily,None,None,normal
VID1174,GPS,Normal,38,"(41.56533, 56.02485)",53,Wi-Fi,50,Daily,None,None,normal
VID2146,Camera,Disabled,120,"(41.66461, 65.55323)",53,Cellular,15,Weekly,None,None,normal
VID9385,GPS,Normal,54,"(81.50143, 75.68796)",29,Bluetooth,83,Occasionally,Spoofing,TCP,compromised
VID2376,Camera,Normal,90,"(68.1902, 57.17843)",80,Wi-Fi,53,Occasionally,DDoS,UDP,compromised
VID3938,GPS,Disabled,101,"(17.16154, 82.27059)",63,Bluetooth,6,Daily,None,None,normal
VID2215,GPS,Faulty,50,"(30.0484, 59.98607)",31,Wi-Fi,35,Daily,MITM,Zigbee,compromised
VID6425,GPS,Disabled,56,"(15.50283, 82.44487)",37,Cellular,12,Weekly,None,None,normal
VID5843,GPS,Normal,36,"(17.26792, 27.00273)",95,Cellular,25,Weekly,None,None,normal
VID2387,LIDAR,Normal,83,"(30.52806, 36.15339)",65,Cellular,62,Daily,MITM,UDP,compromised
VID6754,GPS,Normal,113,"(83.56834, 67.93961)",61,Bluetooth,71,Occasionally,None,None,compromised
VID6891,ECU,Normal,94,"(79.6346, 75.66611)",21,Cellular,87,Occasionally,Spoofing,Wi-Fi,compromised
VID1394,Camera,Normal,27,"(50.50199, 15.68177)",46,Cellular,35,Occasionally,None,None,normal
VID1202,GPS,Disabled,41,"(55.06939, 13.32504)",40,Bluetooth,6,Occasionally,None,None,normal
VID2588,ECU,Normal,2,"(39.62987, 52.81741)",33,Wi-Fi,74,Daily,Jamming,UDP,compromised
VID7258,GPS,Normal,41,"(88.30409, 86.49454)",79,Wi-Fi,13,Daily,None,None,normal
VID1662,ECU,Normal,13,"(19.60688, 10.73891)",80,Bluetooth,27,Occasionally,None,None,normal
VID5350,LIDAR,Faulty,43,"(49.73695, 72.27999)",58,Cellular,84,Occasionally,None,None,compromised
VID8404,Radar,Faulty,104,"(67.28553, 72.43835)",32,Wi-Fi,57,Occasionally,None,None,compromised
VID4620,GPS,Faulty,3,"(22.72009, 61.02262)",94,Cellular,38,Weekly,None,None,compromised
VID5483,Camera,Faulty,55,"(12.2862, 57.79136)",37,Cellular,53,Weekly,Jamming,UDP,compromised
VID9093,ECU,Normal,80,"(52.49867, 44.14529)",84,Bluetooth,73,Occasionally,MITM,Bluetooth,compromised
VID7933,LIDAR,Normal,65,"(62.7871, 52.96884)",64,Bluetooth,34,Daily,None,None,normal
VID4965,LIDAR,Faulty,13,"(60.36964, 56.34948)",20,Bluetooth,26,Weekly,Jamming,Bluetooth,compromised
VID8983,GPS,Disabled,98,"(64.09249, 64.95495)",36,Cellular,34,Weekly,None,None,normal
VID2784,GPS,Disabled,41,"(36.11297, 28.96663)",26,Bluetooth,5,Occasionally,None,None,normal
VID8308,Radar,Normal,43,"(65.76062, 30.0866)",86,Bluetooth,66,Occasionally,DDoS,UDP,compromised
VID5989,Radar,Disabled,44,"(67.79816, 63.92226)",86,Wi-Fi,97,Occasionally,MITM,Bluetooth,compromised
VID4192,GPS,Disabled,30,"(82.25107, 33.45892)",26,Cellular,72,Weekly,DDoS,TCP,compromised
VID5665,ECU,Normal,29,"(62.36034, 56.67792)",24,Bluetooth,32,Daily,None,None,normal
VID5340,GPS,Disabled,26,"(17.65041, 21.82932)",76,Wi-Fi,25,Daily,None,None,normal
VID5198,Radar,Normal,14,"(83.03357, 54.18593)",74,Wi-Fi,66,Occasionally,DDoS,Bluetooth,compromised
VID9816,LIDAR,Disabled,63,"(36.15659, 73.08299)",36,Cellular,61,Occasionally,MITM,TCP,compromised
VID8282,GPS,Disabled,49,"(86.48737, 23.35485)",61,Wi-Fi,24,Occasionally,None,None,normal
VID7558,GPS,Faulty,9,"(35.91265, 25.80892)",34,Wi-Fi,29,Weekly,Spoofing,Zigbee,compromised
VID4911,LIDAR,Disabled,55,"(47.96768, 49.20132)",90,Cellular,61,Daily,None,None,compromised
VID4882,GPS,Normal,85,"(82.04054, 61.02453)",61,Wi-Fi,88,Daily,MITM,Wi-Fi,compromised
VID6793,Camera,Faulty,70,"(61.61318, 65.85274)",55,Cellular,73,Daily,None,None,compromised
VID1352,LIDAR,Disabled,23,"(38.75071, 63.0992)",85,Bluetooth,81,Daily,None,None,compromised
VID6073,Radar,Faulty,12,"(39.6409, 17.20689)",72,Wi-Fi,87,Occasionally,MITM,UDP,compromised
VID7583,Radar,Disabled,34,"(52.64761, 81.52532)",29,Wi-Fi,18,Daily,None,None,normal
VID8968,Radar,Disabled,83,"(37.71689, 40.72101)",61,Wi-Fi,25,Daily,None,None,normal
VID3342,LIDAR,Faulty,113,"(73.49808, 71.9516)",43,Cellular,29,Occasionally,MITM,Bluetooth,compromised
VID6112,GPS,Faulty,47,"(23.60126, 83.41028)",31,Cellular,19,Weekly,Spoofing,Bluetooth,compromised
VID9414,GPS,Normal,116,"(56.7564, 52.6938)",74,Bluetooth,6,Daily,None,None,normal
VID6350,LIDAR,Disabled,101,"(66.79446, 87.28968)",41,Cellular,94,Daily,MITM,TCP,compromised
VID5896,ECU,Normal,4,"(79.83453, 88.06474)",51,Wi-Fi,82,Weekly,DDoS,Wi-Fi,compromised
VID3739,ECU,Normal,106,"(24.09397, 21.86118)",39,Wi-Fi,15,Weekly,None,None,normal
VID5506,ECU,Normal,101,"(54.06899, 69.29203)",76,Cellular,5,Daily,None,None,normal
VID3982,LIDAR,Normal,69,"(31.02275, 78.32211)",47,Wi-Fi,24,Daily,None,None,normal
VID2256,GPS,Normal,62,"(11.73253, 71.71479)",72,Wi-Fi,74,Daily,Spoofing,UDP,compromised
VID4937,Radar,Disabled,110,"(54.80562, 88.64626)",82,Cellular,35,Daily,None,None,normal
VID7516,LIDAR,Disabled,71,"(78.631, 19.02621)",21,Bluetooth,65,Occasionally,MITM,Zigbee,compromised
VID7360,Radar,Faulty,24,"(76.25284, 40.60711)",47,Bluetooth,10,Daily,Jamming,TCP,compromised
VID4147,GPS,Normal,42,"(69.44896, 47.84273)",75,Bluetooth,99,Occasionally,MITM,Zigbee,compromised
VID4489,ECU,Normal,13,"(50.54509, 39.67883)",54,Bluetooth,4,Daily,None,None,normal
VID1296,LIDAR,Disabled,88,"(46.75266, 75.24634)",97,Wi-Fi,31,Occasionally,None,None,normal
VID4424,ECU,Normal,113,"(74.94233, 58.88045)",59,Wi-Fi,2,Daily,None,None,normal
VID5707,ECU,Disabled,91,"(82.78965, 33.35102)",63,Wi-Fi,28,Daily,None,None,normal
VID1408,ECU,Normal,33,"(35.57747, 70.40513)",73,Cellular,16,Daily,None,None,normal
VID1633,Radar,Normal,12,"(21.10707, 62.12705)",82,Wi-Fi,57,Weekly,MITM,TCP,compromised
VID5572,Radar,Disabled,63,"(77.774, 39.63258)",21,Wi-Fi,28,Occasionally,None,None,normal
VID1692,GPS,Disabled,97,"(38.39523, 75.29208)",38,Cellular,30,Weekly,None,None,normal
VID1563,Radar,Disabled,50,"(84.14167, 40.7256)",55,Wi-Fi,58,Occasionally,None,None,compromised
VID7752,LIDAR,Disabled,116,"(70.35989, 44.3169)",35,Cellular,37,Weekly,None,None,normal
VID8207,GPS,Disabled,79,"(15.95898, 54.20538)",22,Bluetooth,16,Weekly,None,None,normal
VID4907,GPS,Normal,16,"(12.17041, 84.01835)",26,Bluetooth,60,Occasionally,MITM,UDP,compromised
VID3113,Camera,Normal,72,"(64.58126, 58.37103)",32,Cellular,15,Daily,None,None,normal
VID3927,LIDAR,Disabled,30,"(66.4424, 18.88928)",48,Bluetooth,45,Occasionally,None,None,normal
VID8339,ECU,Disabled,14,"(39.69106, 10.58605)",65,Wi-Fi,8,Occasionally,None,None,normal
VID3768,ECU,Disabled,39,"(45.75919, 32.27384)",44,Bluetooth,17,Weekly,None,None,normal
VID6773,GPS,Faulty,94,"(71.20342, 41.79396)",76,Bluetooth,82,Weekly,Spoofing,Zigbee,compromised
VID4349,ECU,Normal,113,"(14.81425, 22.36391)",26,Wi-Fi,24,Occasionally,None,None,normal
VID2699,ECU,Normal,27,"(55.0977, 88.19534)",20,Wi-Fi,93,Daily,None,None,compromised
VID6782,Radar,Normal,16,"(64.53219, 87.60297)",97,Cellular,79,Weekly,Jamming,Bluetooth,compromised
VID2780,ECU,Faulty,60,"(13.86072, 31.00549)",84,Cellular,98,Weekly,None,None,compromised
VID9814,GPS,Normal,113,"(68.17709, 46.29585)",55,Wi-Fi,11,Daily,None,None,normal
VID4369,Radar,Faulty,31,"(80.74005, 10.3718)",51,Cellular,17,Daily,Jamming,Wi-Fi,compromised
VID9716,Radar,Normal,96,"(80.26016, 56.39101)",70,Cellular,6,Occasionally,None,None,normal
VID5421,GPS,Faulty,3,"(15.48301, 66.46038)",72,Wi-Fi,28,Weekly,DDoS,Wi-Fi,compromised
VID1835,Camera,Disabled,44,"(84.82057, 27.24052)",26,Cellular,17,Daily,None,None,normal
VID4664,ECU,Normal,17,"(63.06405, 16.7341)",78,Wi-Fi,58,Weekly,DDoS,TCP,compromised
VID8287,GPS,Normal,77,"(34.82215, 36.10369)",58,Wi-Fi,31,Weekly,None,None,normal
VID3142,Camera,Normal,81,"(31.05954, 71.39278)",23,Cellular,58,Weekly,MITM,TCP,compromised
VID2181,Radar,Faulty,72,"(27.88983, 83.27404)",56,Wi-Fi,12,Occasionally,MITM,UDP,compromised
VID1216,Radar,Normal,104,"(27.46552, 22.57836)",79,Wi-Fi,15,Occasionally,None,None,normal
VID6082,Radar,Normal,82,"(29.67274, 45.30931)",71,Cellular,41,Daily,None,None,normal
VID2379,LIDAR,Normal,70,"(69.07847, 88.49126)",69,Cellular,41,Occasionally,None,None,normal
VID3875,LIDAR,Disabled,31,"(79.57349, 68.56431)",21,Cellular,0,Daily,None,None,normal
VID7018,GPS,Normal,74,"(27.93244, 20.34658)",84,Bluetooth,72,Occasionally,DDoS,UDP,compromised
VID7493,Camera,Disabled,28,"(52.27473, 59.15821)",59,Cellular,64,Weekly,None,None,compromised
VID4043,Camera,Normal,114,"(81.54952, 41.01301)",38,Bluetooth,24,Daily,None,None,normal
VID4017,Radar,Normal,102,"(19.37358, 85.43605)",40,Wi-Fi,83,Occasionally,DDoS,Wi-Fi,compromised
VID6388,ECU,Disabled,71,"(81.0169, 82.35173)",70,Wi-Fi,29,Occasionally,None,None,normal
VID9028,GPS,Disabled,117,"(54.07693, 52.00782)",78,Wi-Fi,39,Daily,None,None,normal
VID9077,Radar,Normal,9,"(80.33465, 42.10486)",78,Bluetooth,57,Daily,None,None,compromised
VID5867,Radar,Normal,26,"(33.49104, 79.33181)",47,Wi-Fi,45,Daily,None,None,normal
VID7086,Camera,Faulty,85,"(36.33999, 30.49995)",20,Wi-Fi,0,Weekly,DDoS,TCP,compromised
VID6762,GPS,Disabled,95,"(42.453, 24.72013)",49,Wi-Fi,81,Occasionally,Jamming,Wi-Fi,compromised
VID7907,GPS,Normal,0,"(81.95649, 32.50257)",30,Cellular,15,Daily,None,None,normal
VID3335,GPS,Disabled,38,"(26.76991, 81.37155)",35,Cellular,20,Daily,None,None,normal
VID4843,ECU,Faulty,22,"(57.98011, 78.18626)",71,Wi-Fi,69,Occasionally,MITM,Wi-Fi,compromised
VID6527,GPS,Disabled,104,"(42.69754, 18.70569)",49,Cellular,24,Occasionally,None,None,normal
VID7086,Camera,Faulty,85,"(36.33999, 30.49995)",20,Wi-Fi,0,Weekly,DDoS,TCP,compromised
VID3325,LIDAR,Disabled,39,"(49.28818, 87.32594)",32,Wi-Fi,36,Weekly,None,None,normal
VID9032,Radar,Disabled,15,"(15.83083, 89.14938)",97,Bluetooth,61,Daily,None,None,compromised
VID5933,GPS,Disabled,2,"(68.01706, 85.09309)",55,Wi-Fi,18,Weekly,None,None,normal
VID7917,LIDAR,Normal,15,"(20.3992, 49.48248)",40,Wi-Fi,63,Occasionally,None,None,compromised
VID3693,Radar,Disabled,93,"(78.10232, 58.53332)",70,Wi-Fi,12,Daily,None,None,normal
VID7299,Camera,Disabled,48,"(17.75171, 77.01608)",25,Cellular,82,Occasionally,None,None,compromised
VID6431,Camera,Normal,31,"(83.81421, 59.60106)",25,Wi-Fi,98,Daily,None,None,compromised
VID6444,Camera,Normal,46,"(75.71246, 84.02986)",73,Cellular,23,Weekly,None,None,normal
VID1215,LIDAR,Normal,39,"(29.24127, 18.08349)",40,Wi-Fi,33,Daily,None,None,normal
VID3357,GPS,Normal,44,"(71.47355, 70.63303)",50,Cellular,34,Weekly,None,None,normal
VID3395,Radar,Faulty,119,"(71.26606, 47.7895)",21,Bluetooth,90,Occasionally,None,None,compromised
VID6016,Camera,Normal,71,"(12.00627, 56.48901)",70,Cellular,63,Daily,Jamming,TCP,compromised
VID3829,Camera,Disabled,116,"(44.20762, 80.13884)",52,Wi-Fi,1,Daily,None,None,normal
VID8591,ECU,Disabled,109,"(55.21558, 25.22322)",37,Wi-Fi,17,Occasionally,None,None,normal
VID8404,GPS,Faulty,39,"(41.28919, 22.53715)",81,Bluetooth,3,Weekly,MITM,TCP,compromised
VID4271,ECU,Disabled,42,"(86.44236, 87.37484)",22,Wi-Fi,18,Daily,None,None,normal
VID2570,Radar,Disabled,42,"(39.68139, 20.04162)",49,Cellular,65,Daily,None,None,compromised
VID4932,LIDAR,Normal,16,"(65.87167, 21.73993)",28,Wi-Fi,0,Weekly,None,None,normal
VID1763,ECU,Normal,108,"(58.31297, 84.21849)",56,Bluetooth,90,Weekly,DDoS,Wi-Fi,compromised
VID8956,LIDAR,Disabled,47,"(67.97984, 40.35038)",76,Wi-Fi,19,Daily,None,None,normal
VID7916,ECU,Faulty,116,"(56.92457, 72.58907)",40,Cellular,68,Occasionally,DDoS,Bluetooth,compromised
VID9591,GPS,Normal,109,"(70.558, 41.46254)",63,Wi-Fi,39,Weekly,None,None,normal
VID3250,GPS,Faulty,8,"(42.92084, 18.62016)",55,Cellular,39,Daily,DDoS,UDP,compromised
VID2165,GPS,Normal,33,"(47.14994, 32.16467)",27,Wi-Fi,6,Occasionally,None,None,normal
VID3487,Camera,Disabled,99,"(50.50219, 28.63678)",57,Bluetooth,58,Daily,Spoofing,UDP,compromised
VID1800,GPS,Disabled,10,"(79.8945, 29.24242)",77,Bluetooth,26,Weekly,None,None,normal
VID2728,LIDAR,Normal,84,"(24.2317, 68.36319)",99,Wi-Fi,0,Weekly,None,None,normal
VID9996,LIDAR,Disabled,69,"(57.68674, 39.13343)",95,Cellular,63,Daily,None,None,compromised
VID7070,GPS,Faulty,47,"(10.17077, 82.15867)",40,Wi-Fi,83,Weekly,MITM,UDP,compromised
VID1233,LIDAR,Normal,56,"(36.82375, 72.67713)",20,Wi-Fi,56,Weekly,None,None,compromised
VID8971,GPS,Disabled,25,"(63.72984, 54.39373)",79,Bluetooth,34,Daily,None,None,normal
VID5039,Radar,Normal,12,"(74.01053, 32.03374)",65,Bluetooth,47,Weekly,None,None,normal
VID1718,GPS,Normal,113,"(68.9604, 51.34166)",24,Bluetooth,75,Daily,Spoofing,TCP,compromised
VID5589,Camera,Faulty,12,"(41.85206, 28.91652)",76,Cellular,60,Occasionally,DDoS,Bluetooth,compromised
VID1426,Camera,Normal,8,"(45.53642, 50.16062)",25,Wi-Fi,31,Daily,None,None,normal
VID1273,ECU,Faulty,117,"(24.50756, 26.66096)",74,Cellular,95,Weekly,None,None,compromised
VID9707,Radar,Normal,112,"(38.17348, 72.92603)",27,Wi-Fi,45,Occasionally,None,None,normal
VID1198,ECU,Faulty,15,"(48.63831, 21.75253)",51,Wi-Fi,1,Daily,Spoofing,Bluetooth,compromised
VID3711,Camera,Disabled,55,"(43.2324, 67.68412)",94,Bluetooth,9,Daily,None,None,normal
VID2214,Radar,Disabled,0,"(43.15012, 64.40501)",94,Cellular,8,Daily,None,None,normal
