Device ID,Device Name,Battery Level (%),Temperature (°C),Signal Strength (%),Operational Hours,Maintenance Status,Criticality Level,Threat Detection Alerts,Firmware Vulnerabilities,Environment Type,Service Interval (days),Event Logs,Calibration Status,Device Health
ID5942,Radar System,71,13,37,289,No,Medium,64,5,Arctic,67,198,No,compromised
ID5485,Weapon System,99,53,73,214,Yes,Low,83,4,Desert,151,27,No,compromised
ID1048,Unmanned Ground Vehicle,64,-7,67,185,No,Low,93,3,Urban,117,158,Yes,compromised
ID5752,Communication Equipment,93,20,54,318,Yes,Medium,68,0,Arctic,86,197,Yes,compromised
ID8900,Surveillance Camera,91,1,29,252,No,Low,60,2,Urban,76,84,No,compromised
ID1325,Weapon System,15,17,80,277,Yes,Low,94,5,Urban,68,135,No,compromised
ID7055,Surveillance Camera,25,23,99,358,No,Medium,34,5,Desert,91,114,Yes,compromised
ID2911,Surveillance Camera,49,17,37,226,Yes,High,100,1,Desert,68,182,Yes,compromised
ID5404,Unmanned Ground Vehicle,22,50,66,420,No,Medium,89,4,Urban,75,155,Yes,compromised
ID7782,Surveillance Camera,17,28,95,332,No,High,72,5,Urban,119,163,No,compromised
ID9493,Communication Equipment,16,0,80,146,Yes,High,16,3,Desert,163,156,Yes,compromised
ID8419,Surveillance Camera,64,9,73,264,No,High,85,3,Arctic,92,59,No,compromised
ID7815,Weapon System,36,15,92,452,Yes,High,6,1,Desert,35,140,Yes,compromised
ID3046,Radar System,68,2,49,173,Yes,Low,3,2,Desert,142,88,Yes,normal
ID2920,Unmanned Ground Vehicle,31,-4,49,499,Yes,High,1,1,Forest,56,40,Yes,normal
ID2616,Radar System,57,54,42,227,No,High,35,4,Arctic,177,34,No,compromised
ID2542,Radar System,84,32,42,179,No,Low,100,4,Arctic,140,183,Yes,compromised
ID9526,Body Armor Sensor,27,38,94,250,Yes,High,2,0,Arctic,61,27,Yes,normal
ID9764,Communication Equipment,89,33,97,118,Yes,Medium,8,2,Urban,136,67,Yes,normal
ID9088,Weapon System,61,35,46,116,Yes,Low,49,2,Arctic,164,36,Yes,normal
ID2327,Unmanned Ground Vehicle,38,46,26,222,Yes,Low,22,2,Desert,30,21,Yes,compromised
ID3972,Radar System,16,19,72,296,Yes,Medium,33,2,Arctic,141,145,Yes,compromised
ID6970,Drone,40,31,86,434,Yes,Medium,18,3,Forest,156,95,No,compromised
ID4084,Unmanned Ground Vehicle,64,45,70,179,No,High,91,3,Arctic,131,48,Yes,compromised
ID8451,Surveillance Camera,55,21,44,483,Yes,High,14,3,Urban,177,94,Yes,normal
ID6122,Weapon System,72,-8,96,244,Yes,Low,46,3,Desert,171,179,No,compromised
ID9121,Drone,45,19,75,273,Yes,High,48,0,Desert,55,82,Yes,normal
ID5750,Radar System,89,40,38,400,Yes,Low,36,2,Forest,109,153,No,compromised
ID9194,Radar System,12,24,33,148,No,Medium,77,1,Desert,112,30,No,compromised
ID3984,Communication Equipment,33,0,93,380,Yes,Low,49,5,Forest,70,15,Yes,normal
ID4209,Surveillance Camera,28,44,57,125,No,Low,45,0,Urban,147,171,Yes,compromised
ID6496,Drone,97,29,96,339,No,Low,23,4,Forest,130,94,Yes,compromised
ID9291,Unmanned Ground Vehicle,96,18,56,401,Yes,High,18,2,Desert,97,58,Yes,normal
ID8356,Unmanned Ground Vehicle,12,8,75,404,Yes,Medium,56,5,Desert,100,16,No,compromised
ID8892,Radar System,90,36,30,345,Yes,Low,12,4,Desert,148,24,Yes,normal
ID1747,Unmanned Ground Vehicle,74,31,30,140,Yes,Low,85,5,Forest,39,52,No,compromised
ID1646,Body Armor Sensor,63,-3,79,138,Yes,Medium,39,5,Urban,138,71,Yes,normal
ID2819,Radar System,32,55,20,165,No,High,40,2,Forest,113,132,No,compromised
ID9931,Body Armor Sensor,36,37,91,446,Yes,Medium,35,5,Urban,79,99,Yes,normal
ID7499,Weapon System,28,11,61,373,Yes,Low,7,3,Arctic,176,42,Yes,normal
ID8745,Drone,28,19,38,200,No,Medium,85,3,Arctic,168,189,No,compromised
ID4224,Weapon System,35,45,61,455,No,Medium,68,0,Arctic,87,159,No,compromised
ID6842,Unmanned Ground Vehicle,27,17,91,265,Yes,Medium,19,5,Urban,116,9,No,compromised
ID7594,Body Armor Sensor,41,-6,92,206,Yes,High,22,3,Urban,51,64,Yes,normal
ID1522,Weapon System,43,56,57,345,No,High,81,1,Forest,132,62,Yes,compromised
ID8940,Radar System,45,29,29,323,Yes,Medium,70,2,Urban,87,110,No,compromised
ID4170,Drone,86,43,81,382,Yes,Medium,23,0,Desert,30,49,Yes,normal
ID4415,Unmanned Ground Vehicle,43,37,70,453,Yes,Medium,2,5,Arctic,102,54,Yes,normal
ID5180,Drone,95,17,63,277,Yes,Low,39,3,Desert,85,49,Yes,normal
ID3251,Communication Equipment,96,35,89,382,Yes,Low,34,1,Urban,34,98,Yes,normal
ID5748,Radar System,64,46,80,285,Yes,Low,4,4,Arctic,120,77,Yes,normal
ID6984,Radar System,98,-10,89,386,Yes,Medium,0,1,Desert,60,84,Yes,normal
ID5222,Weapon System,24,1,31,495,No,Medium,61,5,Desert,162,17,Yes,compromised
ID4610,Weapon System,92,56,73,147,No,Medium,24,5,Urban,167,146,No,compromised
ID9702,Communication Equipment,35,52,84,331,Yes,Medium,29,3,Arctic,131,189,Yes,compromised
ID9100,Surveillance Camera,55,57,25,486,Yes,High,24,0,Arctic,32,113,No,compromised
ID5653,Drone,64,27,91,264,Yes,Low,36,2,Desert,105,16,Yes,normal
ID5380,Radar System,37,-6,54,267,No,High,8,3,Forest,142,20,No,compromised
ID7547,Drone,28,19,79,432,Yes,High,18,2,Forest,173,11,Yes,normal
ID4742,Body Armor Sensor,96,29,83,233,No,Low,50,2,Desert,89,98,No,compromised
ID7311,Communication Equipment,91,48,64,245,Yes,High,50,2,Arctic,120,96,Yes,normal
ID1514,Unmanned Ground Vehicle,50,34,71,420,No,High,99,5,Forest,82,92,Yes,compromised
ID7270,Unmanned Ground Vehicle,31,28,63,163,Yes,Low,38,5,Arctic,83,0,Yes,normal
ID8412,Surveillance Camera,76,15,83,252,Yes,Low,43,5,Forest,130,63,Yes,normal
ID9788,Body Armor Sensor,52,44,99,394,Yes,Low,10,0,Arctic,123,9,Yes,normal
ID1717,Surveillance Camera,56,14,98,285,Yes,Medium,43,0,Arctic,107,32,Yes,normal
ID1683,Radar System,100,51,30,186,No,High,46,3,Arctic,170,106,No,compromised
ID5714,Body Armor Sensor,76,26,34,325,No,Medium,19,2,Forest,175,26,Yes,compromised
ID3514,Weapon System,74,12,74,168,Yes,High,25,0,Desert,170,5,Yes,normal
ID1935,Surveillance Camera,94,30,43,342,Yes,High,25,2,Desert,34,64,Yes,normal
ID5284,Surveillance Camera,23,33,98,323,Yes,Low,40,1,Desert,146,152,No,compromised
ID1269,Radar System,12,24,86,157,No,Medium,92,0,Desert,57,29,Yes,compromised
ID8080,Weapon System,82,28,66,158,Yes,Low,49,4,Arctic,162,5,Yes,normal
ID6383,Weapon System,92,37,93,107,Yes,High,39,5,Desert,152,87,Yes,normal
ID9822,Body Armor Sensor,55,49,92,315,Yes,Low,33,0,Urban,105,38,Yes,normal
ID8337,Body Armor Sensor,36,12,63,236,Yes,High,14,0,Forest,167,22,Yes,normal
ID9646,Drone,18,17,88,443,Yes,Low,19,5,Arctic,88,157,Yes,compromised
ID4945,Communication Equipment,34,16,42,355,Yes,Low,10,2,Forest,33,7,Yes,normal
ID6107,Weapon System,45,33,81,321,No,Medium,0,0,Urban,170,90,No,compromised
ID3465,Weapon System,55,-4,38,338,Yes,Medium,44,1,Desert,87,23,Yes,normal
ID6158,Body Armor Sensor,58,18,56,203,No,High,91,2,Urban,87,133,No,compromised
ID6022,Surveillance Camera,43,20,85,483,No,High,22,1,Arctic,117,67,Yes,compromised
ID9703,Drone,31,50,30,344,Yes,Low,41,4,Desert,129,87,Yes,normal
ID4152,Body Armor Sensor,47,0,70,439,Yes,Medium,31,3,Arctic,83,20,Yes,normal
ID6900,Body Armor Sensor,95,49,48,147,Yes,High,27,5,Urban,96,61,Yes,normal
ID4201,Communication Equipment,23,-7,70,436,No,Low,86,4,Arctic,55,58,Yes,compromised
ID5620,Weapon System,28,50,98,145,Yes,Medium,14,4,Desert,79,65,Yes,normal
ID3627,Communication Equipment,92,40,39,141,Yes,Low,19,0,Forest,75,68,Yes,normal
ID4590,Surveillance Camera,49,-10,92,462,Yes,Low,14,0,Forest,58,152,No,compromised
ID2383,Surveillance Camera,99,48,53,395,Yes,Low,91,0,Urban,56,3,Yes,compromised
ID8535,Radar System,27,35,54,137,Yes,Medium,97,1,Urban,88,45,No,compromised
ID7267,Communication Equipment,63,-4,29,303,Yes,Medium,2,5,Urban,58,84,Yes,compromised
ID1298,Unmanned Ground Vehicle,22,49,74,350,Yes,Medium,11,1,Forest,166,62,Yes,normal
ID5194,Surveillance Camera,53,22,58,305,Yes,Medium,80,4,Urban,129,168,No,compromised
ID3969,Unmanned Ground Vehicle,65,37,37,149,Yes,High,58,0,Desert,56,109,No,compromised
ID5290,Communication Equipment,95,31,89,301,Yes,High,33,3,Arctic,33,21,Yes,normal
ID8860,Unmanned Ground Vehicle,55,21,47,392,No,Medium,36,0,Urban,138,67,No,compromised
ID9638,Communication Equipment,52,39,97,425,Yes,Medium,16,1,Desert,67,82,Yes,normal
ID4649,Unmanned Ground Vehicle,40,18,29,133,No,Medium,5,0,Desert,39,69,No,compromised
ID3360,Unmanned Ground Vehicle,90,24,76,223,Yes,High,44,5,Desert,155,76,Yes,normal
ID4040,Unmanned Ground Vehicle,24,-4,45,219,Yes,Medium,33,3,Urban,89,48,No,compromised
ID2593,Surveillance Camera,27,1,25,113,No,Medium,35,4,Desert,104,168,Yes,compromised
ID3669,Body Armor Sensor,60,-10,59,410,Yes,Medium,8,5,Arctic,93,2,Yes,normal
ID7637,Unmanned Ground Vehicle,48,1,68,459,Yes,High,28,3,Forest,151,9,Yes,normal
ID5120,Radar System,21,49,87,365,Yes,Medium,6,3,Urban,42,31,Yes,normal
ID1561,Radar System,95,-9,53,182,Yes,High,31,0,Urban,113,19,Yes,normal
ID7075,Unmanned Ground Vehicle,79,18,83,272,Yes,Medium,47,3,Arctic,160,85,Yes,normal
ID7826,Body Armor Sensor,87,28,84,110,Yes,Low,3,3,Forest,176,45,Yes,normal
ID9925,Drone,42,31,25,324,No,Low,41,1,Urban,145,164,No,compromised
ID7819,Body Armor Sensor,61,-3,42,208,Yes,Low,35,0,Urban,54,72,Yes,normal
ID4608,Communication Equipment,54,0,96,234,Yes,High,26,0,Urban,39,58,Yes,normal
ID8103,Drone,37,44,51,136,No,High,93,2,Forest,47,30,No,compromised
ID8413,Radar System,65,-7,58,242,Yes,High,30,0,Forest,165,51,Yes,normal
ID7797,Communication Equipment,95,50,35,342,No,Medium,2,5,Arctic,45,52,No,compromised
ID1196,Surveillance Camera,73,27,44,497,Yes,High,7,2,Arctic,71,84,Yes,normal
ID9741,Communication Equipment,70,3,51,394,No,Medium,7,5,Urban,142,172,No,compromised
ID6174,Radar System,16,44,34,409,No,High,99,2,Desert,180,174,Yes,compromised
ID1815,Drone,94,-5,44,139,Yes,Medium,44,0,Desert,71,146,Yes,compromised
ID5128,Drone,84,-4,33,300,Yes,High,6,0,Forest,141,148,Yes,compromised
ID6673,Radar System,28,1,40,216,Yes,Medium,75,2,Urban,172,175,Yes,compromised
ID7366,Body Armor Sensor,26,12,31,328,Yes,High,39,1,Desert,52,3,Yes,normal
ID4870,Radar System,85,53,64,280,Yes,Low,5,3,Desert,135,116,No,compromised
ID7382,Unmanned Ground Vehicle,100,-3,98,370,Yes,Low,41,2,Desert,158,71,Yes,normal
ID4818,Body Armor Sensor,30,27,95,249,Yes,Low,77,2,Arctic,95,79,Yes,compromised
ID3023,Unmanned Ground Vehicle,82,-1,55,440,Yes,Medium,16,3,Urban,151,57,Yes,normal
ID1159,Radar System,92,10,85,489,Yes,High,14,0,Forest,34,33,Yes,normal
ID4934,Weapon System,56,-6,95,380,Yes,Low,1,1,Forest,34,96,Yes,normal
ID8049,Body Armor Sensor,44,47,80,126,Yes,Medium,48,4,Desert,152,68,Yes,normal
ID1670,Body Armor Sensor,94,47,82,292,Yes,Low,43,5,Urban,107,34,No,compromised
ID8311,Communication Equipment,34,22,81,323,Yes,Low,36,3,Desert,142,80,Yes,normal
ID1488,Unmanned Ground Vehicle,61,2,92,158,Yes,Low,6,3,Desert,124,94,Yes,normal
ID5280,Drone,39,7,63,234,Yes,Medium,30,2,Desert,64,21,Yes,normal
ID1672,Drone,38,11,24,157,Yes,High,43,2,Urban,180,48,No,compromised
ID2496,Unmanned Ground Vehicle,98,33,90,276,No,Medium,28,2,Urban,159,174,No,compromised
ID9391,Surveillance Camera,28,4,37,439,Yes,Medium,32,0,Forest,167,146,No,compromised
ID2378,Body Armor Sensor,97,48,84,349,Yes,Medium,71,4,Forest,138,91,No,compromised
ID3598,Weapon System,96,46,76,443,Yes,Medium,0,2,Urban,110,78,Yes,normal
ID3015,Drone,15,25,65,461,Yes,Medium,77,0,Arctic,177,134,Yes,compromised
ID9473,Weapon System,70,14,44,300,Yes,High,78,5,Desert,44,5,Yes,compromised
ID3242,Weapon System,89,60,87,176,No,High,67,2,Arctic,78,154,No,compromised
ID7711,Radar System,21,32,62,115,No,High,37,4,Desert,107,50,Yes,compromised
ID9952,Surveillance Camera,39,60,52,187,Yes,Medium,40,5,Desert,136,198,No,compromised
ID8419,Unmanned Ground Vehicle,25,5,91,309,No,Medium,18,4,Urban,97,18,Yes,compromised
ID4952,Unmanned Ground Vehicle,40,36,83,303,No,Low,82,2,Forest,84,124,Yes,compromised
ID5531,Body Armor Sensor,38,1,92,320,Yes,High,1,5,Urban,42,91,Yes,normal
ID3999,Communication Equipment,21,20,87,284,Yes,High,22,1,Desert,152,29,Yes,normal
ID1718,Body Armor Sensor,28,2,33,332,Yes,Medium,48,2,Desert,55,67,Yes,normal
ID8427,Radar System,23,43,68,478,Yes,High,3,0,Arctic,175,17,Yes,normal
ID4859,Radar System,37,-8,60,244,Yes,High,82,5,Forest,65,26,Yes,compromised
ID7338,Body Armor Sensor,82,20,80,400,Yes,Medium,60,4,Forest,113,92,No,compromised
ID7488,Communication Equipment,46,49,87,354,Yes,High,86,5,Desert,69,98,No,compromised
ID1821,Communication Equipment,60,24,80,466,Yes,High,65,5,Desert,129,175,Yes,compromised
ID5136,Unmanned Ground Vehicle,37,-2,86,404,Yes,High,46,2,Arctic,106,14,Yes,normal
ID8624,Body Armor Sensor,55,13,30,198,Yes,High,52,5,Forest,161,91,No,compromised
ID6090,Radar System,36,-6,72,327,Yes,High,1,1,Forest,145,49,Yes,normal
ID5417,Communication Equipment,59,50,38,233,Yes,High,22,3,Forest,83,94,Yes,normal
ID2519,Weapon System,19,28,60,480,No,Medium,63,5,Arctic,130,117,Yes,compromised
ID3684,Drone,89,42,36,142,Yes,Medium,37,1,Desert,59,37,Yes,normal
ID6369,Radar System,52,27,30,374,Yes,High,16,1,Desert,39,0,Yes,normal
ID3650,Surveillance Camera,59,17,91,181,Yes,Low,31,4,Desert,31,65,Yes,normal
ID1409,Weapon System,60,-3,55,278,Yes,High,40,1,Forest,50,16,Yes,normal
ID6869,Drone,94,13,70,252,Yes,Low,19,1,Arctic,73,0,Yes,normal
ID8527,Drone,53,23,35,190,Yes,High,40,4,Arctic,158,9,Yes,normal
ID1827,Drone,96,15,44,459,No,High,5,3,Desert,165,82,No,compromised
ID8182,Surveillance Camera,31,36,40,317,Yes,Medium,22,4,Urban,47,5,Yes,normal
ID9919,Body Armor Sensor,79,7,47,191,Yes,High,17,5,Urban,105,75,Yes,normal
ID7565,Unmanned Ground Vehicle,77,36,55,165,Yes,Low,5,1,Arctic,116,81,Yes,normal
ID5154,Body Armor Sensor,23,28,48,287,Yes,Low,26,4,Arctic,31,44,Yes,normal
ID1545,Weapon System,80,47,70,201,Yes,High,52,0,Desert,104,134,Yes,compromised
ID3644,Communication Equipment,74,-4,23,374,Yes,High,49,5,Forest,111,41,Yes,compromised
ID3137,Drone,91,19,36,118,No,Low,70,2,Forest,119,102,No,compromised
ID1068,Weapon System,70,26,30,397,Yes,Low,52,5,Forest,74,114,No,compromised
ID4218,Surveillance Camera,70,22,72,473,Yes,Low,7,4,Urban,158,31,Yes,normal
ID2262,Radar System,45,0,32,388,No,Low,76,5,Forest,164,68,No,compromised
ID6384,Body Armor Sensor,91,2,59,433,Yes,High,79,0,Arctic,69,100,No,compromised
ID1721,Surveillance Camera,39,23,49,431,Yes,High,2,4,Forest,93,144,Yes,compromised
ID9185,Weapon System,88,-10,40,439,Yes,High,13,0,Desert,119,80,Yes,normal
ID5851,Drone,14,24,33,259,Yes,Low,91,5,Urban,86,186,Yes,compromised
ID3770,Weapon System,52,24,69,477,Yes,Low,23,0,Forest,41,6,Yes,normal
ID3275,Surveillance Camera,81,39,55,426,Yes,Medium,49,4,Urban,153,46,Yes,normal
ID8543,Drone,32,25,44,282,Yes,High,47,0,Desert,65,33,Yes,normal
ID9789,Surveillance Camera,20,37,94,333,No,Low,32,5,Arctic,97,190,Yes,compromised
ID8395,Surveillance Camera,55,44,93,278,Yes,High,42,5,Arctic,122,24,Yes,normal
ID2386,Radar System,55,27,65,113,Yes,Medium,28,4,Forest,58,31,Yes,normal
ID1776,Communication Equipment,71,44,22,453,Yes,High,29,4,Arctic,36,177,No,compromised
ID7594,Communication Equipment,91,60,40,209,No,Medium,4,5,Arctic,83,17,No,compromised
ID7079,Communication Equipment,96,34,61,397,Yes,Medium,50,1,Forest,89,58,Yes,normal
ID5714,Radar System,95,-10,29,351,Yes,Low,0,0,Desert,38,24,Yes,compromised
ID9043,Surveillance Camera,63,12,85,486,Yes,High,10,3,Forest,135,100,Yes,normal
ID9042,Body Armor Sensor,49,28,56,490,Yes,Medium,80,4,Forest,96,50,No,compromised
ID4482,Surveillance Camera,35,49,100,385,Yes,Low,12,3,Desert,152,13,Yes,normal
ID3721,Communication Equipment,88,6,85,285,Yes,Medium,49,5,Arctic,76,46,Yes,normal
ID9235,Weapon System,23,38,85,453,Yes,High,31,4,Urban,118,72,Yes,normal
ID6760,Communication Equipment,82,9,83,164,Yes,Low,35,5,Urban,64,68,Yes,normal
ID7391,Body Armor Sensor,35,59,32,121,Yes,Low,82,1,Desert,74,5,Yes,compromised
ID2839,Weapon System,70,10,87,211,Yes,Medium,4,5,Forest,65,13,Yes,normal
ID9452,Surveillance Camera,57,33,29,135,Yes,Low,25,1,Desert,71,33,Yes,compromised
ID4901,Body Armor Sensor,21,22,62,187,Yes,Medium,13,0,Desert,96,91,Yes,normal
ID2862,Unmanned Ground Vehicle,50,25,73,254,Yes,High,26,5,Arctic,73,70,Yes,normal
ID8236,Body Armor Sensor,44,42,80,385,No,Medium,24,3,Forest,44,166,Yes,compromised
ID3090,Drone,94,-3,69,311,Yes,Low,34,3,Forest,164,29,Yes,normal
ID5928,Unmanned Ground Vehicle,92,49,31,144,Yes,Low,3,0,Urban,94,71,Yes,normal
ID5918,Weapon System,60,7,49,193,No,Medium,62,3,Urban,88,107,Yes,compromised
ID7190,Radar System,82,-10,72,453,Yes,Medium,97,5,Forest,134,137,No,compromised
ID5473,Communication Equipment,76,16,97,441,Yes,Medium,29,3,Desert,65,97,Yes,normal
ID4128,Unmanned Ground Vehicle,24,7,36,387,Yes,High,19,2,Forest,107,12,Yes,normal
ID9086,Drone,56,-4,85,204,No,High,86,0,Arctic,51,184,No,compromised
ID7176,Body Armor Sensor,22,46,26,302,No,Medium,94,5,Forest,124,167,Yes,compromised
ID3171,Unmanned Ground Vehicle,62,41,100,490,Yes,High,6,0,Forest,44,19,Yes,normal
ID8041,Body Armor Sensor,97,50,96,309,Yes,Low,42,4,Arctic,145,179,Yes,compromised
ID7206,Weapon System,89,-3,59,209,Yes,High,3,3,Arctic,51,77,Yes,normal
ID5578,Surveillance Camera,97,12,54,275,No,High,55,0,Urban,105,41,No,compromised
ID7707,Body Armor Sensor,61,47,60,491,Yes,Medium,35,1,Urban,79,170,No,compromised
ID8850,Body Armor Sensor,46,1,94,269,Yes,Low,14,2,Urban,155,79,Yes,normal
ID1828,Surveillance Camera,97,2,20,491,No,High,83,4,Forest,80,164,No,compromised
ID8436,Surveillance Camera,21,20,55,249,Yes,Low,31,1,Urban,163,19,Yes,normal
ID2892,Body Armor Sensor,15,59,84,246,No,Medium,87,0,Urban,125,90,No,compromised
ID1406,Radar System,97,35,79,204,Yes,Medium,44,4,Arctic,156,98,Yes,normal
ID9911,Communication Equipment,49,38,96,337,Yes,High,0,1,Forest,95,8,Yes,normal
ID4029,Body Armor Sensor,74,43,35,269,No,High,98,4,Arctic,113,165,No,compromised
ID1160,Body Armor Sensor,72,-10,61,469,No,Low,13,2,Forest,52,19,Yes,compromised
ID9865,Body Armor Sensor,23,26,67,285,No,High,41,4,Arctic,118,76,No,compromised
ID3586,Drone,73,32,44,264,No,Low,77,0,Urban,30,20,No,compromised
ID5522,Unmanned Ground Vehicle,24,9,91,383,Yes,Low,38,0,Forest,50,8,No,compromised
ID2760,Drone,38,37,69,232,No,Low,24,1,Urban,124,97,No,compromised
ID8091,Communication Equipment,75,31,80,325,Yes,Low,24,5,Arctic,33,78,Yes,normal
ID5746,Drone,15,24,77,322,Yes,High,9,0,Urban,162,115,Yes,compromised
ID5939,Surveillance Camera,96,18,21,469,Yes,Low,67,4,Urban,112,9,No,compromised
